auser_lfst_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,frnt_ntds_prfn_cont,dgtl_hmpl_prfn_cont,lsur_car_prfn_cont,bty_prfn_cont,lilhd_kchn_prfn_cont,sprt_fshn_prfn_cont,grcs_helth_prfn_cont,jrny_prfn_cont,fshn_wear_prfn_cont,auser_fshn_stff_prfn_cont,lfst_cd,info_obtn_site_url
D***7,201903**,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 만안구,안양1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2044736683&appId=01&appType=appmw&appVCA=811&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***6,201903**,M,3,,,      ,          ,,광주,남구,월산4동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=150491741&seq=c2f501aff85a44e89e7f98f956680a1d&IsSmartDelivery=False&CustNo=TE5NR38jNzkxMEy5OTUwNjEzOTd/Rw==&IsShowCertInfo=True&IsOrg=false
D***2,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서대문구,홍제1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,,,,,,패션의류,,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B594805427
D***6,201903**,M,3,,,      ,          ,,서울,강서구,등촌3동,,,,,,,,,,,,,패션잡화,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=50185211&mseq=A00061-L-1&arm=2-F-U&expId=today_open&fromApp=Y
D***1,201903**,F,2,,,      ,          ,,서울,관악구,신사동,,,,,디지털/가전,,,,,,,,,패션잡화,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2419631997&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***8,201903**,F,4,,,      ,          ,,경기,오산시,갈곶동,,,,,,,,,,식품/건강,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=24074591&mseq=A00451-BB-2&fromApp=Y
D***5,201903**,M,5,,,      ,          ,,경기,파주시,파주읍,,,,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=50515773&rank=183&ab=a&gsid=cateshop-mresult&sectSeq=1378919-D-A
D***0,201903**,M,3,,,      ,          ,,서울,동대문구,이문동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1550101634&seq=bc030052f52b460db755dab638d05436&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***2,201903**,F,2,,,      ,          ,,서울,양천구,신월1동,,,,가구/인테리어,,,,,,,,,,가구/인테리어,http://m.gsshop.com/deal/deal.gs?dealNo=35793763&mseq=A00061-L-127&arm=2-F-U&expId=today_open&fromApp=Y
D***7,201903**,M,5,,,      ,          ,,서울,강남구,논현동,,,,,,,뷰티,,,,,,,뷰티,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.4.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1278530832""}"
D***2,201903**,M,2,,,      ,          ,,제주,제주시,일도2동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1704374634&seq=ee163a2d107848658f1b01b51383ef52&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***2,201903**,M,2,,,      ,          ,,제주,제주시,일도2동,,,,,,,,,,,,패션의류,,디지털/가전,http://m.gsshop.com/prd/prd.gs?prdid=35542877&bnclick=main-t02_ptiA_RelatedItemItemArViewTvVer2Refine640&rank=1&mseq=A00054-L_D-1&fromApp=Y
D***7,201903**,F,2,,,      ,          ,,전북,전주시 완산구,중화산동2가,,,,,,,,,,,,패션의류,,뷰티,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2045044243&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***6,201903**,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,예    ,자녀 있음 ,단독주택,서울,중랑구,망우3동,,삼성,알뜰폰(MVNO),,,,,,,,,,패션잡화,패션잡화,http://mapi.wemakeprice.com/app/deal/deal_info/4409933?device_type=android&app_version=4.40.1&menu_loc_id=0&version=4.40.1&recommend_type=0&os_type=2&os_version=23&intro=0&tablet2=2&os=android&tablet1=480
D***4,201903**,M,4,,,      ,          ,,울산,중구,반구1동,,,,,,,,,,식품/건강,,,,패션의류,"http://uts.auction.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.auction.7.1.10/vip&act=click&acode=1BCC&atype=buyitnow&avalue={""categoryno"":""51280300"",""itemno"":""B605889074""}"
D***4,201903**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,예    ,자녀 있음 ,단독주택,서울,강서구,가양3동,"경차 (모닝, 스파크 등)",삼성,SKT,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B373161502
D***7,201903**,F,2,,,      ,          ,,서울,송파구,삼전동,,,,,,,,,스포츠패션,,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=35251503&pgmID=305058
D***1,201903**,F,2,,,      ,          ,,서울,마포구,노고산동,,,,,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/prd/prd.gs?prdid=14856427&arm=--U&brandid=1518&rank=17
D***9,201903**,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,양평군,강하면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,생활/주방,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B695262287
D***0,201903**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,노원구,상계3.4동,,애플,KT,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=50514176&rank=68&ab=a&gsid=cateshop-mresult&sectSeq=1378919-D-A
D***9,201903**,F,2,,,      ,          ,,충남,천안시 동남구,신방동,,,,,,,,,,식품/건강,,,,뷰티,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2346299057&eventDomainYN=N&actionType=order&noCache=1560255943035
D***5,201903**,M,3,,,      ,          ,,충남,아산시,배방읍,,,,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B566824775
D***4,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,단독주택,경기,수원시 권선구,구운동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,SKT,,,레저/자동차,,,,,,,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=C&abTest=search_190902&searchKeyword=디스커버리 티셔츠&decSearchKeyword=디스커버리+티셔츠
D***7,201903**,M,4,,,      ,          ,,서울,중랑구,상봉1동,,,,,,,,생활/주방,,,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=23478003&rank=111&ab=a&gsid=cateshop-mresult&sectSeq=1379392-L-A
D***3,201903**,F,5,,,      ,          ,,전남,장흥군,장흥읍,,,,,,,,,,,,,패션잡화,패션의류,"http://m.gsshop.com/deal/deal.gs?dealNo=50310522&svcid=pc&dseq=0&lseq=404761&bnclick=prd-ttab_prdTtab4thA_RelatedItemItemArViewSubs&imp=37566780,19620961,50310522,50421300,37036758,26117086,36721600,37561367,50415474,37082270,38132514,31393917,50199638,35669036,50339114,50311590&rank=3"
D***7,201903**,F,5,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,동작구,상도1동,,LG,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1970756406&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***2,201903**,F,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,울산,중구,약사동,,애플,LG U+,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1639733353&seq=a4967be891944c05b0afab5ef3bb7a8a&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***1,201903**,M,3,,,      ,          ,,부산,동래구,사직3동,,,,,,,,,,,,,패션잡화,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1384556898&appId=01&appType=appmw&appVCA=826&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***4,201903**,M,3,,,      ,          ,,대구,북구,대현동,,,,,,,,,,,,패션의류,,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1847662397&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***8,201903**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,구로구,구로3동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.coupang.com/vm/products/80251490/items/256685166/offers/banner?vendorItemId=3624362513&sdpVisitKey=2zr2ufcycfkgtenb1t
D***0,201903**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,북구,구포3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,알뜰폰(MVNO),,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/prd/prd.gs?prdid=37989034&rank=80&ab=a&gsid=cateshop-mresult&sectSeq=1379392-L-A
D***3,201903**,F,3,"관리직 (사장, 간부, 고위공무원)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,부산,사하구,당리동,"소형SUV/CUV (티볼리, QM3 등)",삼성,알뜰폰(MVNO),,,,,생활/주방,,,,,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1978322434&eventDomainYN=N&actionType=order&noCache=1559788649638
D***3,201903**,F,2,,,      ,          ,,서울,강남구,논현2동,,,,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/30253981/items/115252664/offers/banner?vendorItemId=3224101759&sdpVisitKey=d75qswagtdq2ubv8jl
D***9,201903**,M,2,,,      ,          ,,경기,하남시,신장동,,,,,,,,,,,,,패션잡화,패션잡화,"http://m.gsshop.com/deal/deal.gs?dealNo=50310522&svcid=pc&dseq=0&lseq=404761&bnclick=prd-ttab_prdTtab4thA_RelatedItemItemArViewSubs&imp=37566780,19620961,50310522,50421300,37036758,26117086,36721600,37561367,50415474,37082270,38132514,31393917,50199638,35669036,50339114,50311590&rank=3"
D***2,201903**,M,3,,,      ,          ,,서울,강동구,성내동,,,,,,,,,,식품/건강,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1207208576&seq=0c0a593e713e41b2ad82c620a3854a80&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***4,201903**,F,5,기타 ,100~199만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,안산시 단원구,와동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",LG,LG U+,,,,,,,식품/건강,,,,뷰티,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:종근당+락토핏|EXTRAS:channel/auto|GET_FILTER:NONE@SEARCH
D***5,201903**,M,4,,,      ,          ,,충남,보령시,대천2동,,,,,,,,,,,,,패션잡화,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B710697567
D***0,201903**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,경기,안산시 단원구,선부2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,,,식품/건강,,,,생활/주방,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:0칼로리+음료|EXTRAS:channel/auto|GET_FILTER:NONE@SEARCH
D***7,201903**,F,5,,,      ,          ,,경기,고양시 일산동구,마두1동,,,,,,,,생활/주방,,,,,,뷰티,http://m.coupang.com/vm/products/62425737/items/213095696/offers/banner?vendorItemId=3508354692&sdpVisitKey=ozhj2s8rvgxjkdf4sj
D***8,201903**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,구래동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,KT,,,,뷰티,,,,,,,가구/인테리어,http://m.gsshop.com/prd/prd.gs?prdid=50340053&bnclick=main-t02_ptiA_RelatedItemItemArViewTvVer2Refine640&rank=3&mseq=A00054-L_D-3&fromApp=Y
D***3,201903**,M,4,,,      ,          ,,경기,고양시 일산서구,주엽1동,,,,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/20133113/items/79990736/offers/banner?vendorItemId=3135768552&sdpVisitKey=mp9vrrtgay7c6xy8fh
D***5,201903**,M,3,,,      ,          ,,광주,서구,금호동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1704374634&seq=a389da7ac36d40f9861d6d9cd3d7c9a2&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***1,201903**,M,2,,,      ,          ,,인천,서구,왕길동,,,,,,레저/자동차,,,,,,,,레저/자동차,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2423447158&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***9,201903**,M,5,"자영업 (도소매업, 숙박업, 미용업)",700~799만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,달서구,용산동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",LG,KT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=796247461&appId=01&appType=appmw&appVCA=826&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***6,201903**,M,2,,,      ,          ,,경기,고양시 일산서구,가좌동,,,,,,레저/자동차,,,,,,,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B736047782
D***7,201903**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,평택시,비전동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,알뜰폰(MVNO),,,,,,,,,패션의류,,가구/인테리어,http://display.cjmall.com/m/item/50422862?channelCode=50001002
D***5,201903**,F,5,,,      ,          ,,대구,달서구,대천동,,,,,,,,,,,,패션의류,,패션의류,http://m.gsshop.com/deal/deal.gs?dealNo=50444856&mseq=A00061-L-67&arm=2-U-U&expId=today_open&fromApp=Y
D***1,201903**,M,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,아니오,          ,아파트/ 주상복합,대구,달서구,두류3동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,스포츠패션,,,,,스포츠패션,http://mitem.auction.co.kr/ItemDescription?ItemNo=B733964059
D***1,201903**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,울주군,범서읍,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,,,,,,,,,,패션잡화,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2334205485&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***6,201903**,F,3,"학생 (초중고학생, 대학생, 대학원생)",800~899만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,마포구,망원1동,,삼성,KT,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4464292?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***6,201903**,F,5,"교직 (교사, 유치원교사, 학원강사)",100~199만원,아니오,          ,아파트/ 주상복합,강원,춘천시,후평1동,,LG,KT,,,레저/자동차,,,,,,,,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B730566471
D***7,201903**,F,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,안양시 동안구,평안동,,애플,SKT,,,,,,,,,,패션잡화,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=729935562&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***8,201903**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,관저동,"경차 (모닝, 스파크 등)",삼성,LG U+,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B523090162
D***2,201903**,M,5,무직,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,구미시,산동면,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,알뜰폰(MVNO),,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=33383509&mseq=A00061-L-47&arm=2-F-U&expId=today_open&fromApp=Y
D***6,201903**,M,2,"관리직 (사장, 간부, 고위공무원)","1,000만원 이상",예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,대전,유성구,반석동,,기타,KT,,,,뷰티,,,,,,,패션잡화,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.4.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1278530832""}"
D***2,201903**,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,오피스텔,충남,천안시 서북구,성정동,,삼성,KT,,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/prd/prd.gs?prdid=19218208&rank=66&ab=a&gsid=cateshop-mresult&sectSeq=1379392-L-A
D***9,201903**,F,3,"자영업 (도소매업, 숙박업, 미용업)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,성남시 분당구,구미동,,애플,SKT,,,,,,,,,패션의류,,패션의류,"http://tracking.feeldmc.com/tracking/gather/pixel?ver=1.2.0&event_type=ADD_TO_CART&pixel_id=151903095379191&product_catalog_id=210640496134194&c_id=80bd3766-ba35-77b4-3200-eb3080b782a2&ak=undefined&content_ids=M1089338&value=1800&user_agent=Mozilla/5.0+(Linux;+Android+7.0;+SM-N920K+Build/NRD90M;+wv)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Version/4.0+Chrome/73.0.3683.90+Mobile+Safari/537.36+OSHOPPING(os=android;osVersion=7.0;deviceModel=SM-N920K;serviceName=cjmall;serviceVersion=6.5.1;serviceBuildVersion=653;serverStatus=prd;)&platform=Linux+armv8l&referrer=http://cjmallapp.cjmall.com/m/homeTab/main?hmtabMenuId=001529"
D***1,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,은평구,수색동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B565968921
D***1,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,은평구,수색동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B590270396
D***6,201903**,F,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)","1,000만원 이상",예    ,자녀 있음 ,오피스텔,부산,연제구,연산4동,,,휴대전화 사용안함,,,레저/자동차,,,,,,,,패션의류,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:아우디TTRS|EXTRAS:channel/user|GET_FILTER:NONE@SEARCH
D***8,201903**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,관저동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2234980127&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***2,201903**,M,3,기타 ,"1,000만원 이상",아니오,          ,아파트/ 주상복합,부산,사하구,괴정2동,,기타,SKT,,,,,,,,,,패션잡화,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1601139737&seq=51aa0332125c4d52b52d0ea695ec0499&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***9,201903**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,대전,동구,가오동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,가구/인테리어,,,,,,,,,,패션의류,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.2.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""215017615""}"
D***6,201903**,M,4,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,충남,아산시,배방읍,"중형차 (쏘나타, K5, 말리부, 골프급 등)",기타,SKT,,,,뷰티,,,,,,,뷰티,http://gmapi.gmarket.co.kr/api/Search/GetRecommendKeyword?primeKeyword=독도토너&needDiver=true
D***7,201903**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,예천군,예천읍,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,알뜰폰(MVNO),,,,,,,식품/건강,,,,스포츠패션,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1539710151&seq=9f2d49765a5c4371a90d8a529f7d115d&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***0,201903**,M,4,기타 ,200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,동대문구,장안2동,기타 (승합차/트럭/화물차/기타 차량 등),삼성,SKT,,,,,생활/주방,,,,,,생활/주방,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:포스카+마카|EXTRAS:channel/auto|GET_FILTER:NONE@SEARCH
D***0,201903**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경기,양주시,덕정동,,삼성,LG U+,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B723450056
D***6,201903**,M,5,"교직 (교사, 유치원교사, 학원강사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,상3동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)",삼성,알뜰폰(MVNO),,,,,,,,,패션의류,,생활/주방,http://display.cjmall.com/m/item/54748027?channelCode=50001002
D***00,201903**,M,4,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경기,남양주시,호평동,,삼성,SKT,,,,뷰티,,,,,,,뷰티,http://mapi.wemakeprice.com/app/deal/deal_info/4301670?search_keyword=더샘&device_type=android&no=26&source=dealsearch&recommend_type=0&os_type=2&_service=3&os=android&app_version=4.40.1&_no=27&menu_loc_id=0&version=4.40.1&os_version=23&intro=0&tablet2=2&tablet1=480
D***23,201903**,M,5,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,제주,제주시,한림읍,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",LG,LG U+,,,,,,,,,,패션잡화,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=A546240951
D***29,201903**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,김포시,사우동,,LG,SKT,,,,,,,,,,패션잡화,생활/주방,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1601139737&seq=c9bd30d6f0de44cbb8bf50dd0d64b3b8&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***32,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,정릉1동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,,,,패션잡화,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=10703621&mseq=409318
D***61,201903**,M,5,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,아니오,          ,단독주택,인천,동구,송림6동,,기타,알뜰폰(MVNO),,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=37836527&mseq=A00061-L-205&arm=2-F-U&expId=today_open&fromApp=Y
D***20,201903**,F,4,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,독산3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,,,,식품/건강,,,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?searchKeyword=상도 닭똥집 튀김&decSearchKeyword=상도+닭똥집+튀김
