pref_sghtng_place_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,pref_sghtng_place_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***4,안동하회,201906**,F,3,무직,100~199만원,아니오,          ,오피스텔,서울,강서구,공항동,,삼성,KT,안동하회,https://m.blog.naver.com/1004rahee/221715786295,안동하회마을 무료공연 하회별신굿탈놀이 부용대
D***9,양양국제공항,201906**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,동백동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,양양국제공항,https://blog.naver.com/4_28b/221660419232,양양국제공항 타고 제주도 가기 코리아익스프레스에어
D***4,소요산,201906**,M,4,무직,100만원 미만,아니오,          ,단독주택,충남,청양군,대치면,,삼성,SKT,소요산,https://blog.naver.com/pajiwn/221658923153,소요산 등산코스  소요산역자재암선녀탕의상대원점회귀 3시간
D***0,만리포해수욕장,201906**,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,중동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,만리포해수욕장,https://m.blog.naver.com/bb00dd/221721784934,당일치기 태안여행 해미읍성 만리포해수욕장 일몰 까지
D***6,쌍계사,201906**,F,4,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,아니오,          ,아파트/ 주상복합,대구,서구,내당4동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,쌍계사,https://m.blog.naver.com/gnfeel/221717628454,경상남도 하동  하동 가볼만한곳 지리산자락으로 가을여행 떠나요 하동 쌍계사
D***7,미숭산,201906**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,서울,관악구,봉천동,,,,미숭산,https://m.blog.naver.com/gokory/221652921784,고령 여행 숲과 자연을 느끼며 힐링해요 미숭산자연휴양림
D***0,고씨동굴,201906**,F,2,,,      ,          ,,,,,,,,고씨동굴,https://m.blog.naver.com/sumjin1002/221621090655,태화산 끝자락 억년의 신비가 숨쉬고 있는 고씨동굴
D***5,성류굴,201906**,M,4,"자영업 (도소매업, 숙박업, 미용업)",100~199만원,아니오,          ,아파트/ 주상복합,경기,안양시 만안구,안양9동,,삼성,알뜰폰(MVNO),성류굴,https://m.blog.naver.com/hsakjo/221566664329,울진 금강소나무 숲길 트레킹울진 성류굴
D***2,왜목마을,201906**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,대전,대덕구,중리동,,삼성,SKT,왜목마을,https://m.blog.naver.com/rrhcdldi/221709687950,당진당일치기 3 왜목마을 해수욕장 산책 잠깐 들리기 좋은 코스
D***5,운일암반일암,201906**,F,3,,,      ,          ,,경기,과천시,주암동,,,,운일암반일암,https://m.blog.naver.com/overroad89/221700138547,전북 가볼만한곳  진안 운일암 반일암 산책
D***1,석정온천,201906**,M,5,"자영업 (도소매업, 숙박업, 미용업)",700~799만원,예    ,자녀 있음 ,오피스텔,경기,안산시 단원구,고잔동,,삼성,LG U+,석정온천,https://m.blog.naver.com/vnqk10/221716226470,고창 힐링카운티 석정온천휴스파
D***7,대광해수욕장,201906**,F,3,,,      ,          ,,경기,화성시,병점동,,,,대광해수욕장,https://m.blog.naver.com/happy-luna/221332519271,아이들과 국내섬여행 임자도  해수욕장 대광해수욕장
D***0,장사해수욕장,201906**,M,4,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,보라동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",애플,KT,장사해수욕장,https://m.blog.naver.com/baroseog/221707787194,영덕 장사해수욕장 장사상륙작전 전승기념관 구경
D***8,지리산온천,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,단독주택,경남,진주시,대평면,기타 (승합차/트럭/화물차/기타 차량 등),기타,SKT,지리산온천,https://m.blog.naver.com/gksthf2702/221437321030,지리산 온천랜드 후기 지리산 가족여행가격
D***2,속초해수욕장,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,단독주택,강원,강릉시,임당동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,SKT,속초해수욕장,https://m.blog.naver.com/plingo/221682706206,여행 아무렇게나 떠난 속초 1박 2일 청초수물회 청초호 왱왱해물촌 중앙시장 영금정 속초해수욕장
D***4,흥룡사,201906**,M,3,"자영업 (도소매업, 숙박업, 미용업)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,금곡동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,알뜰폰(MVNO),흥룡사,https://m.blog.naver.com/ddungddy9073/221281506814,포천여행 백운산 자락에 있는 흑룡사
D***1,프로젝트 ECO,201906**,M,4,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,충남,아산시,권곡동,,LG,LG U+,프로젝트 ECO,https://humanvillage.blog.me/221713044677,애월 봉성리 프로젝트ECO조성사업
D***6,제주헬스케어타운,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,서울,관악구,성현동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,제주헬스케어타운,https://blog.naver.com/solguji/221651290398,추석제주여행  헬스케어타운리조트  한림칼국수  카페라이슬라
D***8,팔봉산,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,영등포구,양평동3가,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,팔봉산,https://m.blog.naver.com/cm0917/221711580256,191117 홍천 팔봉산 블랙야크100대명산 산림청100대명산 한국의산하인기100산
D***8,묘산봉,201906**,M,2,"서비스직 (요식업, 숙박업, 미용실종업원)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,경기,광주시,회덕동,,삼성,KT,묘산봉,https://m.blog.naver.com/kohj007/221598565809,제주시 구좌읍 김녕리 묘산봉 일대 농어촌도로 확장
D***9,방동약수터,201906**,M,5,,,      ,          ,,서울,양천구,신정동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",,,방동약수터,https://m.blog.naver.com/ttalkook/221601473970,방태산 방동약수터
D***5,남원 드래곤,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,대구,달성군,다사읍,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,남원 드래곤,https://moonjung2114.blog.me/221639249397,전라도 골프 드래곤레이크cc 2박3일 남원 골프라운드 후기
D***9,어답산,201906**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,동구,용운동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,KT,어답산,https://m.blog.naver.com/iiijjjiiijjj/221600282946,20190728일 횡성 어답산횡성온천선바위장송어답산 장군봉병지방계곡
D***8,제천온천,201906**,M,3,기타 ,300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,오산시,원동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,제천온천,https://m.blog.naver.com/easeclub1/221720676545,충북 가볼만한곳 제천 리솜포레스트 온천여행과 자드락길
D***4,태조산,201906**,M,5,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,단독주택,서울,중구,신당4동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,알뜰폰(MVNO),태조산,https://m.blog.naver.com/ohs1443/221659948848,천안 태조산421m  흑성산519m
D***,수정사,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,단독주택,서울,마포구,창전동,,삼성,SKT,수정사,https://m.search.naver.com/search.naver?sm=mtp_hty.top&where=m&query=%EC%9D%B5%EC%82%B0+%EC%88%98%EC%A0%95%EC%82%AC%EC%9A%B0%EB%82%98,익산 수정사우나 : 네이버 통합검색
D***,수정사,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,단독주택,서울,마포구,창전동,,삼성,SKT,수정사,https://m.search.naver.com/search.naver?sm=mtp_sug.psn&where=m&query=%EC%9D%B5%EC%82%B0+%EC%88%98%EC%A0%95%EC%82%AC%EC%9A%B0%EB%82%98&acq=%EC%9D%B5%EC%82%B0&acr=0&qdt=0,익산 수정사우나 : 네이버 통합검색
D***,부석사,201907**,M,4,,,      ,          ,,경기,고양시 일산동구,중산동,,,,부석사,https://m.blog.naver.com/ekswldkvkxm2/221710948020,경북가볼만한곳 영주 부석사
D***,경산온천,201907**,F,5,"교직 (교사, 유치원교사, 학원강사)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,동춘동,,삼성,KT,경산온천,https://m.blog.naver.com/nara4009/221619540380,경산온천상대온천좋아요
D***,척산온천,201907**,M,4,,,      ,          ,,대구,남구,이천동,,,,척산온천,https://m.blog.naver.com/rnara/221478732030,속초 숙소 척산온천휴양촌
D***,나주호,201907**,F,2,,,      ,          ,,서울,서초구,우면동,,,,나주호,https://m.blog.naver.com/somangheso/221602510603,하늘이 내린 선물 나주호 반영
D***,북고사,201907**,F,3,,,      ,          ,,경기,구리시,수택동,,,,북고사,https://m.blog.naver.com/meer1/221709753267,늦가을 무주의 북고사 성지순례
D***,수옥정,201907**,M,4,,,      ,          ,,서울,구로구,개봉1동,,,,수옥정,https://m.blog.naver.com/akekdthkl200/221662955468,수옥정과 수옥폭포   충북괴산여행
D***,영탑사,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,아파트/ 주상복합,경남,진주시,금산면,,애플,LG U+,영탑사,https://m.blog.naver.com/elderpine/221667087073,절로절로 우리절 20 당진 영탑사
D***,오전약수,201907**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,양산시,동면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,오전약수,https://m.blog.naver.com/sanm308/221616161992,태백산에 싸여있는 봉화군 물야 오전약수
D***,장사해수욕장,201907**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,남구,용당동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,KT,장사해수욕장,https://m.blog.naver.com/baroseog/221707787194,영덕 장사해수욕장 장사상륙작전 전승기념관 구경
D***,대승사,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,충남,아산시,용화동,,삼성,KT,대승사,https://m.blog.naver.com/5490ljy/221703776913,문경 사불산 대승사
D***,궁평,201907**,M,4,,,      ,          ,,서울,동대문구,장안2동,,,,궁평,http://blog.daum.net/seohwi/277,궁평의 마을
D***,프로젝트 ECO,201907**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,길음동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,프로젝트 ECO,https://humanvillage.blog.me/221713044677,애월 봉성리 프로젝트ECO조성사업
D***,미륵사지,201907**,F,5,"주부 (전업주부, 파트타임 근무 주부)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강북구,송중동,,삼성,SKT,미륵사지,https://m.blog.naver.com/jhyang58/221711567421,미륵사지 교도소세트장 보석박물관  익산  전주 여행  1 
D***,원주 오크밸리,201907**,F,5,,,      ,          ,,서울,양천구,신정3동,,,,원주 오크밸리,https://blog.naver.com/orionbt/221694093685,원주 오크밸리 카라반 여행  야간산책 소나타 오브 라이트
D***,구곡폭포,201907**,M,5,"관리직 (사장, 간부, 고위공무원)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,상현1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,구곡폭포,https://blog.naver.com/jsl3335/221675894684,구곡 폭포 나들이
D***,청룡사,201907**,M,3,,,      ,          ,,경기,부천시 원미구,춘의동,,,,청룡사,https://m.blog.naver.com/ykan7/221713770267,191119 안성 서운산 산행청룡사주차장청룡사정상 왕복코스 끝물 단풍 감상하기
D***,벽골제,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,북구,노원동2가,,애플,SKT,벽골제,https://m.blog.naver.com/robyn27/221649036302,놀거리가 가득한 곳  김제 벽골제
D***,영국사,201907**,M,2,,,      ,          ,,서울,관악구,낙성대동,,,,영국사,https://m.blog.naver.com/youliyan/221628365158,충북 영동 가볼만한곳 천태산 영국사
D***,고래불,201907**,M,4,,,      ,          ,,대전,서구,탄방동,,,,고래불,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0bogl&articleno=923,해파랑길 트레킹 제23코스 고래불 후포항
D***,땅끝,201907**,F,2,,,      ,          ,,경기,안산시 상록구,본오2동,,,,땅끝,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0W7Ve&articleno=866,2018. 단풍따라 흐르는 가을여행 - 14. 토말. 땅끝마을
D***,농월정,201907**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,영등포구,도림동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,농월정,https://m.blog.naver.com/roadmoog/221568172575,함양 남계서원 농월정 일두고택
D***,거제 남부,201907**,M,3,,,      ,          ,,서울,강남구,수서동,,,,거제 남부,https://blog.naver.com/rowon98/221488555544,거제 남부 해변길 걷기함목다대다포천장산여차여차홍포전망대홍포대포근포근포마을명사저구항
D***,진관사,201907**,M,2,,,      ,          ,,서울,동작구,상도1동,,,,진관사,https://m.blog.naver.com/ka8564/221628007626,북한산 등산코스진관사 삼천사 원점코스
D***,청량사,201907**,M,4,,,      ,          ,,부산,부산진구,전포2동,,,,청량사,https://m.blog.naver.com/iloveknp/221699419985,가야산국립공원남산제일봉 청량사 원점회귀 등산코스
D***,영국사,201907**,M,2,,,      ,          ,,서울,동대문구,답십리동,,,,영국사,https://m.blog.naver.com/youliyan/221628365158,충북 영동 가볼만한곳 천태산 영국사
D***,마곡온천,201907**,F,2,,,      ,          ,,충북,충주시,안림동,,,,마곡온천,https://m.blog.naver.com/coco_8600/221653876224,강화도 여행 마곡 맛집  동천  석모도미네랄온천
D***,합천보조댐,201907**,M,5,,,      ,          ,,경기,수원시 권선구,고색동,,,,합천보조댐,https://m.blog.naver.com/gnfeel/221693122206,경상남도 산책길  합천 가볼만한곳 산책하며 데이트하기 좋은 길 합천 보조댐 수변생태 탐방로
D***,태조산,201907**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,인천,남구,주안1동,"대형차 (제너시스, BMW5급 등)",삼성,SKT,태조산,https://m.blog.naver.com/ohs1443/221659948848,천안 태조산421m  흑성산519m
D***,해남 오시아노,201907**,F,2,,,      ,          ,,서울,성북구,동선동2가,,,,해남 오시아노,https://blog.naver.com/qud005/221544080363,캠핑장 추천  해남 오시아노 캠핑장
D***9,문경온천,201907**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,충북,진천군,광혜원면,,삼성,SKT,문경온천,https://m.blog.naver.com/j3187654/221564941542,불정자연휴양림 문경온천 여행 
D***9,일락사,201907**,F,3,,,      ,          ,,서울,강남구,일원1동,,,,일락사,https://m.blog.naver.com/dado8396/221541480589,일락사개심사서산농장용현계곡퉁퉁고개
D***5,용문산,201907**,F,2,,,      ,          ,,서울,강동구,고덕1동,,,,용문산,https://kaisr2.blog.me/221624459312,양평 용문산 관광단지와 용문사 은행나무
D***7,태종대,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/fllfll2/221574607069,2019년 제14회 태종대 태종사 수국꽃 문화축제 : 네이버 블로그
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://poksikm.tistory.com/479,배틀트립 147회 고성 화진포박포수가든 창바위식당 남경식당
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.search.naver.com/search.naver?where=m_view&sm=mtb_nrm&query=%ED%99%94%EC%A7%84%ED%8F%AC%20%EB%91%98%EB%A0%88%EA%B8%B8&mode=normal&nso=&qdt=0,화진포 둘레길 : 네이버 VIEW
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.search.naver.com/search.naver?sm=mtp_sug.top&where=m&query=%ED%99%94%EC%A7%84%ED%8F%AC+%EB%91%98%EB%A0%88%EA%B8%B8&acq=%ED%99%94%EC%A7%84%ED%8F%AC&acr=0&qdt=0,화진포 둘레길 : 네이버 통합검색
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/dmz-museum/221411806363,화진포 해변을 가장 알차게 즐길 수 있는 방법 - 화진포 둘레길 자전거 대여소 : 네이버 블로그
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/koreatrails/221379885444,"강원 고성 가볼만한곳 | 자연호수 따라 자전거 여행 코스, 화진포 둘레길 : 네이버 블로그"
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.cafe.naver.com/k1camping/6009,화진포호수 둘레길 : 네이버 카페
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/kingofload/221264563990,화진포 & 화진포해수욕장 & 화진포 둘레길 : 네이버 블로그
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/csk0941/221427423174,[고성군-화진포 둘레길]_화진포 관광후 한적하게 걷기 좋은 코스 : 네이버 블로그
D***7,화진포,201907**,F,3,무직,200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성북구,종암동,,삼성,KT,화진포,https://m.blog.naver.com/bingohwan/221555680017,강원도 여행 고성 화진포 해맞이 숲길 : 네이버 블로그
D***6,직지사,201907**,F,3,,,      ,          ,,경기,용인시 수지구,상현2동,,,,직지사,https://m.blog.naver.com/promise065/221702745601,김천 직지사  템플스테이 1박2일
D***0,원각사,201907**,M,5,"생산/노무직 (생산감독, 경비원, 공장근로자)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,서구,중리동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,SKT,원각사,https://m.blog.naver.com/nelo30/221688868198,가볍게 다이어트 트레킹 겸 다녀온 의정부 원각사
D***4,금강호,201907**,M,3,,,      ,          ,,경기,용인시 수지구,상현동,,,,금강호,https://m.blog.naver.com/sumi0ju/221704482211,오천항 금강낚시 금강호 쭈꾸미 갑오징어 출조 조황 쭈갑 선상낚시 20191109
D***6,미탄마하생태,201907**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,아니오,          ,아파트/ 주상복합,서울,도봉구,쌍문2동,,삼성,LG U+,미탄마하생태,https://m.blog.naver.com/leeewon47/221479158841,대한민국 대표 관광지 강원도 강원도 관광지 현황은
D***2,간월도,201907**,M,4,,,      ,          ,,전남,보성군,보성읍,,,,간월도,https://m.blog.naver.com/jjun0712/221712063671,서산 간월도 간월암 다녀왔어요
D***2,마금산온천,201907**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,진주시,가좌동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,마금산온천,https://m.blog.naver.com/peanut_s_/221707257988,창원북면 마금산온천호텔 창원 온천 호텔 추천 리앤호텔  풀빌라 318호 후기
D***0,삽교호,201907**,M,2,,,      ,          ,,서울,노원구,상계2동,,,,삽교호,https://m.blog.naver.com/yongju320/221645978745,당진 삽교호 한 바퀴
D***0,지리산온천,201907**,F,5,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 동안구,평안동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,LG U+,지리산온천,https://m.blog.naver.com/gksthf2702/221437321030,지리산 온천랜드 후기 지리산 가족여행가격
D***9,강원송지호,201907**,F,5,,,      ,          ,,경기,안양시 만안구,박달2동,,,,강원송지호,https://m.blog.naver.com/jhany00/221660903730,송지호 오토캠핑에서 여름휴가를
D***6,강화종합리조트,201907**,F,3,,,      ,          ,,경기,광명시,철산동,,,,강화종합리조트,https://ghssghss.blog.me/221526256903,강화 길상면  강화씨사이드리조트강화도루지
D***4,신지명사십리,201907**,F,4,,,      ,          ,,부산,동래구,사직2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",,,신지명사십리,https://m.blog.naver.com/kurum_be/221503580309,여로4  완도 신지명사십리해수욕장  20190325
D***6,강원호반,201907**,M,5,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산동구,중산동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,강원호반,http://blog.daum.net/yacho2011/2888,좋은 터 길라잡이(풍수문의 풍수강의)
D***2,남원,201907**,M,3,무직,"1,000만원 이상",아니오,          ,아파트/ 주상복합,부산,부산진구,범천1동,,삼성,LG U+,남원,https://m.blog.naver.com/lesu0/221715390631,국내여행  남원숙소 너무 좋았던 에어비앤비 수곡당
D***7,충주호체험,201907**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,아파트/ 주상복합,광주,북구,유동,,기타,알뜰폰(MVNO),충주호체험,https://m.blog.naver.com/yoohr0507/221553190270,충주호 유람선 체험
D***7,칠갑산도립온천,201907**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,아파트/ 주상복합,광주,북구,유동,,기타,알뜰폰(MVNO),충주호체험,https://m.blog.naver.com/2000yhero/221524706364,칠갑산 도립공원 2
D***6,청학사,201907**,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,아파트/ 주상복합,경기,용인시 수지구,상현동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,청학사,https://m.blog.naver.com/yeonsulife/221652152813,SNS 서포터즈 연수구 사찰 여행 호불사와 청학사 가을 산책
D***2,해신장보고,201907**,M,4,,,      ,          ,,부산,남구,대연5동,,,,해신장보고,https://m.blog.naver.com/hohosuly/221539086115,을왕리 조개구이  해신장보고  설레여
D***8,대천해수욕장,201907**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,계양구,임학동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,KT,대천해수욕장,https://m.blog.naver.com/jblee27/221714733376,대천해수욕장 짚라인 타고 스카이라운지에서 커피한잔
D***0,홍길동테마파크,201907**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 덕양구,고양동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,홍길동테마파크,https://m.blog.naver.com/hhs653409/221664061938,장성 홍길동 테마파크 반가운 지인들과의 카라반 캠핑
D***0,제주용머리,201907**,M,3,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,서구,평리1동,,삼성,SKT,제주용머리,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0b2pw&articleno=2342,제주 용머리해안 맛집 가족 식사엔 카도돈카츠
D***2,알펜시아,201907**,M,4,,,      ,          ,,서울,중랑구,상봉2동,,,,알펜시아,https://blog.naver.com/asdffggg2/221648164694,강원도여행 평창 알펜시아 홀리데이인스위트 투베드룸과 오션700 워터파크
D***7,골드힐카운티리조트,201907**,M,3,,,      ,          ,,강원,강릉시,홍제동,,,,골드힐카운티리조트,https://www.yna.co.kr/view/PYH20190609095000063?input=1196m,천안 골드힐카운티리조트 관광단지 기공식  연합뉴스
D***3,변산해수욕장,201907**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,오피스텔,서울,강남구,자곡동,,LG,LG U+,변산해수욕장,https://m.blog.naver.com/soolok791/221651245712,변산 해수욕장 스타렉스 캠핑카 타고 여행  갯벌체험으로 조개를 캤어요
D***5,안적사,201907**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,남구,봉덕3동,,LG,알뜰폰(MVNO),안적사,https://m.blog.naver.com/isinki/221675421360,기장 안적사에서 가을을 맞이했습니다
D***0,방동약수터,201907**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,동작구,상도4동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,LG U+,방동약수터,https://m.blog.naver.com/ttalkook/221601473970,방태산 방동약수터
D***3,덕산온천,201907**,M,4,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 덕양구,성사1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,덕산온천,https://m.blog.naver.com/oksusu90/221670136981,짧은 나들이 덕산온천여행 선물처럼 만난 코스모스
D***3,백운계곡,201907**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",300~399만원,아니오,          ,오피스텔,경기,남양주시,가운동,"경차 (모닝, 스파크 등)",삼성,SKT,백운계곡,https://blog.naver.com/wnsghdudwls/221637010727,포천 백운계곡
D***6,금월봉,201907**,M,4,기타 ,700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달서구,대천동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,금월봉,https://m.blog.naver.com/tarantium82/221696743035,제천1박2일2일차동산분식 덩실분식 제천청풍호모노레일 비봉산전망대 청풍호반케이블카 금월봉석갈비
D***5,남원,201907**,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,성남시 분당구,정자동,,애플,LG U+,남원,https://m.blog.naver.com/lesu0/221715390631,국내여행  남원숙소 너무 좋았던 에어비앤비 수곡당
